STAT 397-01 (F),STAT 397-01 (F)  IND Independent Study: Statistics,TBA
STAT 398-01 (S),STAT 398-01 (S)  IND Independent Study: Statistics,TBA
STAT 410-01 (F),STAT 410-01 (F)  LEC Statistical Genetics,TR 11:20am-12:35pm
STAT 442-01 (S),STAT 442-01 (S)  LEC Statistical Learnng Data Minig,MWF 8:30am-9:45am
STAT 493-01 (F),STAT 493-01 (F)  HON Senior Thesis: Statistics,TBA
STAT 494-01 (S),STAT 494-01 (S)  HON Senior Thesis: Statistics,TBA
STAT 497-01 (F),STAT 497-01 (F)  IND Independent Study: Statistics,TBA
STAT 498-01 (S),STAT 498-01 (S)  IND Independent Study: Statistics,TBA
STAT 499-01 (F),STAT 499-01 (S)  SEM Statistics Colloquium,W 1:10pm-2:00pm
STAT 99-01 (W),STAT 99-01 (W)  IND Indep Study: Statistics,TBA
STS 101-01 (S),STS 101-01 (S)  SEM Science;Technolgy&Human Values,MWF 8:30am-9:45am
STS 106-01 (F),STS 106-01 (F)  SEM Being Human in STEM,W 1:10pm-3:50pm
STS 135-01 (S),STS 135-01 (S)  SEM Politics After the Apocalypse,TR 11:20am-12:35pm
STS 142-T1 (F),STS 142-T1 (F)  TUT AlterNatives,TBA
STS 153-01 (S),STS 153-01 (S)  SEM Androids; Cyborgs; Selves,TR 8:30am-9:45am
STS 211-01 (F),STS 211-01 (F)  SEM Scientific Selves,MR 1:10pm-2:25pm
STS 228-01 (F),STS 228-01 (F)  LEC Feminist Bioethics,TF 2:35pm-3:50pm
STS 229-01 (F),STS 229-01 (F)  SEM The Panopticon,MR 2:35pm-3:50pm
STS 231-01 (F),STS 231-01 (F)  SEM The African Anthropocene,TR 8:30am-9:45am
STS 239-01 (S),STS 239-01 (S)  LEC The Ethics of AI,MW 7:00pm-8:15pm
STS 250-01 (S),STS 250-01 (S)  SEM Environmental Justice,W 1:10pm-3:50pm
STS 269-T1 (S),STS 269-T1 (S)  TUT Mindsight:Mindfulness&Medicine,TBA
STS 272-01 (S),STS 272-01 (S)  LEC Chinese Scripts,TF 1:10pm-2:25pm
STS 273-01 (F),STS 273-01 (F)  SEM Politics without Humans?,TF 1:10pm-2:25pm
STS 338-01 (F),STS 338-01 (F)  SEM Transhumanism,W 1:10pm-3:50pm
STS 353-01 (S),STS 353-01 (S)  SEM History of Native Science,W 1:10pm-3:50pm
STS 364-01 (S),STS 364-01 (S)  SEM Mental Health and Illness,MR 1:10pm-2:25pm
STS 370-01 (F),STS 370-01 (F)  SEM Medicine; Pathology; Power,W 1:10pm-3:50pm
STS 376-01 (F),STS 376-01 (F)  LEC Human-Computer Interaction,MR 2:35pm-3:50pm
STS 377-01 (F),STS 377-01 (F)  SEM Landscapes inamerican Lit.,TR 8:30am-9:45am
STS 397-01 (F),STS 397-01 (F)  IND Independent Study: SCST,TBA
STS 398-01 (S),STS 398-01 (S)  IND Independent Study: SCST,TBA
STS 413-01 (F),STS 413-01 (F)  SEM Feminist Technoscience,W 1:10pm-3:50pm
THEA 101-01 (F),THEA 101-01 (F)  SEM Introduction to Theatre,MW 11:00am-12:50pm
THEA 103-01 (F),THEA 103-01 (F)  STU Acting: Fundamentals,M 1:10pm-3:50pm
THEA 120-01 (S),THEA 120-01 (S)  SEM Intro to Performance Art,TR 9:55am-11:10am
THEA 125-01 (F),THEA 125-01 (F)  SEM Theater and Politics,MWF 11:00am-12:15pm
THEA 150-01 (S),THEA 150-01 (S)  LEC The Broadway Musical,MR 1:10pm-2:25pm
THEA 201-01 (S),THEA 201-01 (S)  STU Worldbuilding for Theatre,MW 11:00am-12:50pm
THEA 206-01 (S),THEA 206-01 (S)  STU Directing for the Stage,T 1:10pm-3:50pm
THEA 214-01 (S),THEA 214-01 (S)  SEM Writing for Stage and Screen,TR 11:20am-12:35pm
THEA 215-01 (F),THEA 215-01 (F)  SEM Performance Ethnography,W 1:10pm-3:50pm
THEA 216-01 (S),THEA 216-01 (S)  SEM Asian-American Identities,TR 9:55am-11:10am
THEA 220-01 (F),THEA 220-01 (F)  LEC Greek Tragedy,MR 2:35pm-3:50pm
THEA 222-T1 (S),THEA 222-T1 (S)  TUT Solo Performance,TBA
THEA 224-01 (F),THEA 224-01 (F)  STU Interdisciplinary Approaches,M 7:00pm-9:40pm
THEA 226-01 (S),THEA 226-01 (S)  SEM Gender and the Dancing Body,W 1:10pm-3:50pm
THEA 229-01 (S),THEA 229-01 (S)  SEM Modern Drama,TF 2:35pm-3:50pm
THEA 244-01 (F),THEA 244-01 (F)  LEC Intro to Theatre Technology,T 1:10pm-2:25pm
THEA 246-01 (F),THEA 246-01 (F)  SEM Asianam Perf: Activism Aesth,M 7:00pm-9:40pm
THEA 251-01 (S),THEA 251-01 (S)  SEM Offensive Art,M 7:00pm-9:40pm
THEA 255-T1 (S),THEA 255-T1 (S)  TUT Performing Shakespeare,TBA
THEA 267-01 (S),THEA 267-01 (S)  SEM Performance Studies,W 1:10pm-3:50pm
THEA 275-T1 (F),THEA 275-T1 (F)  TUTamrcn Drama: Hidden Knowledge,TBA
THEA 285-01 (F),THEA 285-01 (F)  STU Scenic and Lighting Design,TR 11:20am-12:35pm
THEA 290-01 (F),THEA 290-01 (S)  STU Theatre Department Production,TBA
THEA 30-01 (W),THEA 30-01 (W)  IND Senior Production: Theatre,TBA
THEA 305-01 (F),THEA 305-01 (F)  STU Project: Costume-Design,R 1:10pm-3:50pm
THEA 31-01 (W),THEA 31-01 (W)  HON Senior Thesis: Theatre,TBA
THEA 32-01 (W),THEA 32-01 (W)  HON Senior Honors Thesis: Theatre,TBA
THEA 320-01 (S),THEA 320-01 (S)  SEM Marlowe and Shakespeare,MWF 11:00am-12:15pm
THEA 330-01 (S),THEA 330-01 (S)  SEM New Orleans as Muse,R 1:10pm-3:50pm
THEA 338-01 (S),THEA 338-01 (S)  STU Persona,TR 11:20am-12:35pm
THEA 397-01 (F),THEA 397-01 (F)  IND Independent Study: Theatre,TBA
THEA 398-01 (S),THEA 398-01 (S)  IND Independent Study: Theatre,TBA
THEA 401-01 (F),THEA 401-01 (F)  SEM Sr Sem: Practicing Theory,T 1:10pm-3:50pm
THEA 416-01 (S),THEA 416-01 (S)  SEM The Art of Minor Resistance,TR 8:30am-9:45am
THEA 455-01 (F),THEA 455-01 (S)  STU Advanced Practicum,TBA
THEA 493-01 (F),THEA 493-01 (F)  HON Senior Thesis: Theatre,TBA
THEA 494-01 (S),THEA 494-01 (S)  HON Senior Thesis: Theatre,TBA
THEA 99-01 (W),THEA 99-01 (W)  IND Independent Study: Theatre,TBA
WGSS 101-01 (F),WGSS 101-01 (S)  SEM Intro to Women's and Gender,MR 1:10pm-2:25pm
WGSS 105-01 (S),WGSS 105-01 (S)  SEMamerican Girlhoods,TF 2:35pm-3:50pm
WGSS 110-T1 (S),WGSS 110-T1 (S)  TUT The Veil,TBA
WGSS 113-01 (F),WGSS 113-01 (F)  SEM Feminist Poetry Movement,MWF 8:30am-9:45am
WGSS 132-01 (F),WGSS 132-01 (F)  SEM Blackness; Writing; Prison,MW 7:00pm-8:15pm
WGSS 152-01 (S),WGSS 152-01 (S)  SEM Fourteenthamendment,TR 9:55am-11:10am
WGSS 177-01 (S),WGSS 177-01 (S)  SEM Gender and Sexuality in Music,MR 1:10pm-2:25pm
WGSS 202-01 (F),WGSS 202-01 (S)  SEM Sexuality Studies,TF 2:35pm-3:50pm
WGSS 214-01 (F),WGSS 214-01 (F)  SEM Gender in Putin's Russia,MR 2:35pm-3:50pm
WGSS 218-01 (S),WGSS 218-01 (S)  SEM Gender Sexuality Neoslave Narr,TR 11:20am-12:35pm
WGSS 226-01 (S),WGSS 226-01 (S)  SEM Gender and the Dancing Body,W 1:10pm-3:50pm
WGSS 228-01 (F),WGSS 228-01 (F)  LEC Feminist Bioethics,TF 2:35pm-3:50pm
WGSS 231-T1 (S),WGSS 231-T1 (S)  TUT Art; Life; and Death,TR 11:20am-12:35pm
WGSS 246-T1 (F),WGSS 246-T1 (F)  TUT India's Identities,TBA
WGSS 260-01 (F),WGSS 260-01 (F)  SEM Power; Feminist-Style,TF 1:10pm-2:25pm
WGSS 262-01 (S),WGSS 262-01 (S)  SEM Gender and Conflict,W 7:00pm-9:40pm
WGSS 263-01 (S),WGSS 263-01 (S)  SEM Transnational Activism,MR 2:35pm-3:50pm
WGSS 267-01 (S),WGSS 267-01 (S)  SEM Performance Studies,W 1:10pm-3:50pm
WGSS 274-T1 (F),WGSS 274-T1 (F)  TUT Jamaica Kincaid,TBA
WGSS 283-01 (F),WGSS 283-01 (F)  SEM Black Queer Looks,TF 1:10pm-2:25pm
WGSS 300-01 (F),WGSS 300-01 (F)  STU Advanced Ballet,MWF 11:00am-12:50pm
WGSS 31-01 (W),WGSS 31-01 (W)  HON Sr Thesis:Women/Gender Studies,TBA
WGSS 313-01 (S),WGSS 313-01 (S)  SEM Gender; Race; Beauty; Power,TR 11:20am-12:35pm
WGSS 314-01 (F),WGSS 314-01 (F)  SEM Social Ecology of Race/Gender,TF 2:35pm-3:50pm
WGSS 316-01 (F),WGSS 316-01 (F)  SEM Feeling Queer and Asian,TR 11:20am-12:35pm
WGSS 317-01 (F),WGSS 317-01 (F)  SEM New Woman in Weimar Culture,MR 1:10pm-2:25pm
WGSS 322-T1 (F),WGSS 322-T1 (F)  TUT Intro to Critical Theory,TBA
WGSS 328-01 (F),WGSS 328-01 (F)  SEM Austen and Eliot,MR 1:10pm-2:25pm
WGSS 333-01 (F),WGSS 333-01 (F)  SEM 19th Century British Novel,TF 2:35pm-3:50pm
WGSS 340-01 (S),WGSS 340-01 (S)  SEM Bishop in theamericas,TF 1:10pm-2:25pm
WGSS 344-01 (F),WGSS 344-01 (F)  SEM Sex; Money; Power & the Bible,W 1:10pm-3:50pm
WGSS 346-01 (S),WGSS 346-01 (S)  SEM Queer in the City,TF 1:10pm-2:25pm
WGSS 353-01 (S),WGSS 353-01 (S)  SEM The Brontê_s,TF 2:35pm-3:50pm
WGSS 355-01 (S),WGSS 355-01 (S)  SEM Asexuality,MW 7:00pm-8:15pm
WGSS 371-01 (F),WGSS 371-01 (F)  SEM Medicine; Pathology; Power,W 1:10pm-3:50pm
WGSS 376-01 (S),WGSS 376-01 (S)  SEM Sex; Gender; Law in U.S. Hist,TR 11:20am-12:35pm
WGSS 378-01 (S),WGSS 378-01 (S)  SEM Uncontrollable,MW 11:00am-12:15pm
WGSS 401-01 (F),WGSS 401-01 (F)  SEM Sr.Sem:Arts take on Neoliberls,MR 1:10pm-2:25pm
WGSS 408-01 (F),WGSS 408-01 (F)  SEM Sr. Sem: 19th-Century Fr Novel,MW 11:00am-12:15pm
WGSS 409-01 (F),WGSS 409-01 (F)  SEM Transnationalism,TF 2:35pm-3:50pm
WGSS 413-01 (F),WGSS 413-01 (F)  SEM Feminist Technoscience,W 1:10pm-3:50pm
WGSS 416-01 (S),WGSS 416-01 (S)  SEM The Art of Minor Resistance,TR 8:30am-9:45am
WGSS 491-01 (F),WGSS 491-01 (F)  HON Hon Proj:Women/Gender Studies,TBA
WGSS 492-01 (S),WGSS 492-01 (S)  HON Hon Proj: Women/Gender Studies,TBA
WGSS 493-01 (F),WGSS 493-01 (F)  HON Sr Thesis:Women/Gender Studies,TBA
WGSS 494-01 (S),WGSS 494-01 (S)  HON Sr Thesis:Women/Gender Studies,TBA
WGSS 497-01 (F),WGSS 497-01 (F)  IND Ind Study:Women/Gender Studies,TBA
WGSS 498-01 (S),WGSS 498-01 (S)  IND Ind Study:Women/Gender Studies,TBA
WGSS 99-01 (W),WGSS 99-01 (W)  IND Ind Study:Women/Gender Studies,TBA
